#Gene	MutTum	NoMutTum	MutNorm	NoMutNorm	pValue1T	pValue2T	OR	Score
MN1	17	439	2	454	0.000323362670839	0.000646725341679	8.79043280182	3.49031
KIAA1468	17	439	2	454	0.000323362670839	0.000646725341679	8.79043280182	3.49031
INPP5F	17	439	2	454	0.000323362670839	0.000646725341679	8.79043280182	3.49031
GTF2A1L	17	439	2	454	0.000323362670839	0.000646725341679	8.79043280182	3.49031
GRIN2B	17	439	2	454	0.000323362670839	0.000646725341679	8.79043280182	3.49031
FGFR2	17	439	2	454	0.000323362670839	0.000646725341679	8.79043280182	3.49031
ERICH6	17	439	2	454	0.000323362670839	0.000646725341679	8.79043280182	3.49031
EHD3	17	439	2	454	0.000323362670839	0.000646725341679	8.79043280182	3.49031
DPYS	17	439	2	454	0.000323362670839	0.000646725341679	8.79043280182	3.49031
CPXM2	17	439	2	454	0.000323362670839	0.000646725341679	8.79043280182	3.49031
BCHE	17	439	2	454	0.000323362670839	0.000646725341679	8.79043280182	3.49031
ATXN2L	17	439	2	454	0.000323362670839	0.000646725341679	8.79043280182	3.49031
ARHGAP30	17	439	2	454	0.000323362670839	0.000646725341679	8.79043280182	3.49031
AP2A2	17	439	2	454	0.000323362670839	0.000646725341679	8.79043280182	3.49031
LOXHD1	52	404	23	433	0.000325398151901	0.000650796303803	2.42315970728	3.48758
TMEM131	27	429	7	449	0.000328783926948	0.000657567853895	4.03696303696	3.48309
NPAS4	27	429	7	449	0.000328783926948	0.000657567853895	4.03696303696	3.48309
KIAA1549L	27	429	7	449	0.000328783926948	0.000657567853895	4.03696303696	3.48309
KDM6B	27	429	7	449	0.000328783926948	0.000657567853895	4.03696303696	3.48309
ERCC6	27	429	7	449	0.000328783926948	0.000657567853895	4.03696303696	3.48309
DIAPH3	27	429	7	449	0.000328783926948	0.000657567853895	4.03696303696	3.48309
CTNNA3	27	429	7	449	0.000328783926948	0.000657567853895	4.03696303696	3.48309
CCDC30	27	429	7	449	0.000328783926948	0.000657567853895	4.03696303696	3.48309
C6	27	429	7	449	0.000328783926948	0.000657567853895	4.03696303696	3.48309
XIRP1	37	419	13	443	0.000335952530953	0.000671905061905	3.00917936479	3.47372
SVIL	37	419	13	443	0.000335952530953	0.000671905061905	3.00917936479	3.47372
SPEF2	37	419	13	443	0.000335952530953	0.000671905061905	3.00917936479	3.47372
MPDZ	40	416	15	441	0.000353142864603	0.000706285729205	2.82692307692	3.45205
USF3	32	424	10	446	0.000357509196458	0.000715018392917	3.36603773585	3.44671
URB1	32	424	10	446	0.000357509196458	0.000715018392917	3.36603773585	3.44671
THSD7A	32	424	10	446	0.000357509196458	0.000715018392917	3.36603773585	3.44671
TANC1	32	424	10	446	0.000357509196458	0.000715018392917	3.36603773585	3.44671
KIAA0556	32	424	10	446	0.000357509196458	0.000715018392917	3.36603773585	3.44671
FAM179B	32	424	10	446	0.000357509196458	0.000715018392917	3.36603773585	3.44671
DRD5	32	424	10	446	0.000357509196458	0.000715018392917	3.36603773585	3.44671
MAST4	43	413	17	439	0.000358373835949	0.000716747671898	2.68864834069	3.44566
TRPV6	25	431	6	450	0.000359658271058	0.000719316542116	4.35034802784	3.44411
TBX18	25	431	6	450	0.000359658271058	0.000719316542116	4.35034802784	3.44411
STOX2	25	431	6	450	0.000359658271058	0.000719316542116	4.35034802784	3.44411
SLC44A5	25	431	6	450	0.000359658271058	0.000719316542116	4.35034802784	3.44411
PTPRG	25	431	6	450	0.000359658271058	0.000719316542116	4.35034802784	3.44411
OPLAH	25	431	6	450	0.000359658271058	0.000719316542116	4.35034802784	3.44411
NOX4	25	431	6	450	0.000359658271058	0.000719316542116	4.35034802784	3.44411
KDM7A	25	431	6	450	0.000359658271058	0.000719316542116	4.35034802784	3.44411
HDLBP	25	431	6	450	0.000359658271058	0.000719316542116	4.35034802784	3.44411
ADAMTS3	25	431	6	450	0.000359658271058	0.000719316542116	4.35034802784	3.44411
TUBGCP5	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
TSHZ1	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
TLL2	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
STXBP5L	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
SLC4A4	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
SEMA6A	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
PRTG	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
POGZ	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
NETO1	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
NCOA3	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
KCNA10	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
HIPK2	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
GTF2IRD1	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
FAM214A	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
F2	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
DDX58	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
DCST2	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
CCDC88A	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
CAPS2	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
ATRNL1	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
ANKRD50	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
ABCB11	19	437	3	453	0.00037284171027	0.000745683420539	6.5652173913	3.42848
ZBBX	23	433	5	451	0.00038200181697	0.000764003633939	4.79122401848	3.41793
SYNPO2	23	433	5	451	0.00038200181697	0.000764003633939	4.79122401848	3.41793
PCNXL3	23	433	5	451	0.00038200181697	0.000764003633939	4.79122401848	3.41793
OR2M4	23	433	5	451	0.00038200181697	0.000764003633939	4.79122401848	3.41793
NEFM	23	433	5	451	0.00038200181697	0.000764003633939	4.79122401848	3.41793
ITGA8	23	433	5	451	0.00038200181697	0.000764003633939	4.79122401848	3.41793
GUCY1B3	23	433	5	451	0.00038200181697	0.000764003633939	4.79122401848	3.41793
GBF1	23	433	5	451	0.00038200181697	0.000764003633939	4.79122401848	3.41793
ENPEP	23	433	5	451	0.00038200181697	0.000764003633939	4.79122401848	3.41793
CCDC80	23	433	5	451	0.00038200181697	0.000764003633939	4.79122401848	3.41793
CCDC171	23	433	5	451	0.00038200181697	0.000764003633939	4.79122401848	3.41793
AXL	23	433	5	451	0.00038200181697	0.000764003633939	4.79122401848	3.41793
ADAM29	23	433	5	451	0.00038200181697	0.000764003633939	4.79122401848	3.41793
ABCC8	23	433	5	451	0.00038200181697	0.000764003633939	4.79122401848	3.41793
KMT2C	179	277	130	326	0.000385772204433	0.000771544408866	1.62049430714	3.41367
WDR35	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
VWDE	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
VCAM1	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
UHRF1BP1	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
TRPM8	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
STAT1	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
SRRM1	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
SLC39A10	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
SELP	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
SCUBE3	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
RNF123	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
PRKD3	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
PRAM1	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
PHKB	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
PAM	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
NUP188	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
NCKAP5L	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
MST1R	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
FRMPD4	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
FCRL5	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
EPHA7	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
EDC4	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
CFAP69	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
C10orf12	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
BTAF1	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
APLP1	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
AMPH	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
ACLY	21	435	4	452	0.000389234261024	0.000778468522048	5.45517241379	3.40979
NUP210	35	421	12	444	0.000401969051622	0.000803938103245	3.07600950119	3.39581
MYO7B	35	421	12	444	0.000401969051622	0.000803938103245	3.07600950119	3.39581
NRK	30	426	9	447	0.000415390905714	0.000830781811429	3.49765258216	3.38154
NES	30	426	9	447	0.000415390905714	0.000830781811429	3.49765258216	3.38154
MROH2B	30	426	9	447	0.000415390905714	0.000830781811429	3.49765258216	3.38154
MBD5	30	426	9	447	0.000415390905714	0.000830781811429	3.49765258216	3.38154
IFT172	30	426	9	447	0.000415390905714	0.000830781811429	3.49765258216	3.38154
DNER	30	426	9	447	0.000415390905714	0.000830781811429	3.49765258216	3.38154
CPAMD8	30	426	9	447	0.000415390905714	0.000830781811429	3.49765258216	3.38154
ADAMTS1	30	426	9	447	0.000415390905714	0.000830781811429	3.49765258216	3.38154
SVEP1	61	395	30	426	0.000418636517273	0.000837273034545	2.19291139241	3.37816
PIEZO1	38	418	14	442	0.000428165438763	0.000856330877526	2.87012987013	3.36839
ARHGAP21	38	418	14	442	0.000428165438763	0.000856330877526	2.87012987013	3.36839
NBAS	44	412	18	438	0.000436029653457	0.000872059306913	2.59870550162	3.36048
CD109	44	412	18	438	0.000436029653457	0.000872059306913	2.59870550162	3.36048
MYH3	41	415	16	440	0.000438515801531	0.000877031603062	2.71686746988	3.35801
LAMC3	41	415	16	440	0.000438515801531	0.000877031603062	2.71686746988	3.35801
AKAP6	41	415	16	440	0.000438515801531	0.000877031603062	2.71686746988	3.35801
ZNF83	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
ZNF677	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
ZNF619	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
ZBTB4	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
XPO6	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
XKR6	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
VCL	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
TUBGCP4	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
TMTC3	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
TGFBR1	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
TBC1D10B	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
TAF2	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
SYMPK	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
SUN2	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
SOX11	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
SOCS5	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
SLC5A8	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
SLC5A3	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
SLC26A7	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
SCG2	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
RORB	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
RGS20	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
RARB	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
PTPN6	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
PRSS35	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
PKP1	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
PHACTR3	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
PAFAH2	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
PAF1	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
OR5W2	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
OR2W1	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
NUF2	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
NPY2R	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
NLRC4	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
MSH2	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
MGAT5	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
MEIS1	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
MATR3	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
MAP4K1	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
KLHL3	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
KLHL29	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
KLHL1	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
KLF8	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
KIAA0408	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
KDM6A	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
KDM4B	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
KCTD8	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
KCNV1	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
ITGB1	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
ITGA3	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
IL1RAPL2	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
GPR50	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
GIT2	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
GABBR2	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
FMO5	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
FBXL18	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
EFR3B	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
DZIP3	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
DHX36	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
COG4	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
COG2	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
CNKSR2	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
CHRDL2	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
CC2D1B	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
APBA1	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
ANTXR1	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
ALDH1A3	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
ALDH1A2	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
AGO4	14	442	1	455	0.000447267614292	0.000894535228585	14.4117647059	3.34943
ZNF431	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
ZNF319	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
ZNF25	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
ZNF134	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
ZIC3	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
ZFP82	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
XIAP	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
WDR45	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
WDR13	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
VGLL4	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
USP15	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
UGP2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
UBXN4	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
UBASH3B	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
U2SURP	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
TUSC3	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
TP63	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
TMCC2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
TMCC1	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
TM9SF2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
TGFB2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
TBX3	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
STXBP1	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
SMARCA5	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
SLC23A2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
SCARA5	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
ROR1	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
RBM42	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
RASSF2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
PTGS2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
POU3F3	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
POT1	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
PAQR9	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
OTC	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
OR2W3	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
OPTN	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
OFD1	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
NLGN4Y	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
NFYC	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
MMRN2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
MKX	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
MEPE	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
MBNL1	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
MAPK10	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
MAN1C1	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
MAB21L2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
LRRTM3	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
KLHL22	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
KLHL10	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
KIAA0895	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
KCNA6	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
KBTBD6	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
IQSEC2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
GSK3B	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
GLRB	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
FZD7	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
FOXP2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
FOXI1	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
FNBP4	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
FGF10	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
FGA	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
FANCL	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
FAM46D	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
FADS2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
ERF	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
EIF4G2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
DPYSL2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
DNAJC28	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
DENND6A	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
DACT1	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
CUL1	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
CREB5	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
CPNE4	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
COPB1	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
CLOCK	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
CLEC14A	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
CELF4	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
CDC73	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
CCDC93	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
CAPN7	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
ATP1A1	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
ASIC2	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
ARNTL	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
ARMCX1	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
AKT3	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
ACTL6B	11	445	0	456	0.000459381392488	0.000918762784976	inf	3.33783
EPPK1	58	398	28	428	0.000462113118629	0.000924226237258	2.22756640345	3.33525
ZDBF2	51	405	23	433	0.00047291790344	0.00094583580688	2.37069243156	3.32521
SMC4	28	428	8	448	0.000476984829835	0.00095396965967	3.66355140187	3.3215
NLRP2	28	428	8	448	0.000476984829835	0.00095396965967	3.66355140187	3.3215
ITSN1	28	428	8	448	0.000476984829835	0.00095396965967	3.66355140187	3.3215
FSTL5	28	428	8	448	0.000476984829835	0.00095396965967	3.66355140187	3.3215
DENND5A	28	428	8	448	0.000476984829835	0.00095396965967	3.66355140187	3.3215
CDC42BPG	28	428	8	448	0.000476984829835	0.00095396965967	3.66355140187	3.3215
ATAD5	28	428	8	448	0.000476984829835	0.00095396965967	3.66355140187	3.3215
ADD2	28	428	8	448	0.000476984829835	0.00095396965967	3.66355140187	3.3215
NRAP	33	423	11	445	0.000478182253886	0.000956364507772	3.15602836879	3.32041
PCNT	90	366	53	403	0.000497237098838	0.000994474197677	1.86978038973	3.30344
RBMXL3	36	420	13	443	0.00051718238479	0.00103436476958	2.92087912088	3.28636
PKDREJ	36	420	13	443	0.00051718238479	0.00103436476958	2.92087912088	3.28636
COL5A3	36	420	13	443	0.00051718238479	0.00103436476958	2.92087912088	3.28636
ARHGAP23	36	420	13	443	0.00051718238479	0.00103436476958	2.92087912088	3.28636
AGRN	36	420	13	443	0.00051718238479	0.00103436476958	2.92087912088	3.28636
ALPK2	39	417	15	441	0.00053519040053	0.00107038080106	2.74964028777	3.27149
ZNF469	42	414	17	439	0.000536036191421	0.00107207238284	2.61977834612	3.27081
TRPM1	26	430	7	449	0.00053955724896	0.00107911449792	3.87840531561	3.26796
SMCHD1	26	430	7	449	0.00053955724896	0.00107911449792	3.87840531561	3.26796
PDS5A	26	430	7	449	0.00053955724896	0.00107911449792	3.87840531561	3.26796
NCKAP1L	26	430	7	449	0.00053955724896	0.00107911449792	3.87840531561	3.26796
ITIH2	26	430	7	449	0.00053955724896	0.00107911449792	3.87840531561	3.26796
DEPDC5	26	430	7	449	0.00053955724896	0.00107911449792	3.87840531561	3.26796
DDX60L	26	430	7	449	0.00053955724896	0.00107911449792	3.87840531561	3.26796
C3orf20	26	430	7	449	0.00053955724896	0.00107911449792	3.87840531561	3.26796
ATP7A	26	430	7	449	0.00053955724896	0.00107911449792	3.87840531561	3.26796
ATP12A	26	430	7	449	0.00053955724896	0.00107911449792	3.87840531561	3.26796
ARAP3	26	430	7	449	0.00053955724896	0.00107911449792	3.87840531561	3.26796
SBF1	31	425	10	446	0.000564945345838	0.00112989069168	3.25317647059	3.24799
KDM5B	31	425	10	446	0.000564945345838	0.00112989069168	3.25317647059	3.24799
FHOD3	31	425	10	446	0.000564945345838	0.00112989069168	3.25317647059	3.24799
BZRAP1	31	425	10	446	0.000564945345838	0.00112989069168	3.25317647059	3.24799
BOC	31	425	10	446	0.000564945345838	0.00112989069168	3.25317647059	3.24799
ZYG11A	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
ZNF543	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
ZNF540	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
ZNF507	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
ZNF184	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
ZNF180	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
UGT3A1	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
TYW1	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
TUB	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
TTLL9	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
TMTC1	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
SNAP91	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
SLC25A31	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
SIRPB1	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
RPS6KA6	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
RBM46	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
PPP1R12A	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
PLD5	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
PIK3CD	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
PDLIM5	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
PCDHGA10	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
OR5D18	16	440	2	454	0.000591674705957	0.00118334941191	8.25454545455	3.22792
