#Gene	MutNorm	NoMutNorm	MutTum	NoMutTumm	pValue1T	pValue2T	OR	Score
AFAP1 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
ADGRF5 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
ADGRE5 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
AATK 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
ZFPM2 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
DUOX1 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
NPHP4 35 185 27 193 0.168769677974 0.337539355948 1.35235235235 0.772706
MKI67 35 185 27 193 0.168769677974 0.337539355948 1.35235235235 0.772706
ZNF844 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF813 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF700 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF682 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF569 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF397 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF391 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF33A 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF317 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF287 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF280B 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF221 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF214 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF132 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZMYND15 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZMYM4 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZFP57 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZDHHC4 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZBTB22 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZBED1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
XYLT2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
WISP3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
WDTC1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
WAPL 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
WAC 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
VANGL2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
UTP4 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
USP47 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TP73 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TOR1AIP2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TNKS2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TMEM232 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
THAP4 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TGM3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TFPI2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TCERG1L 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TBC1D10C 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TAS2R13 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TAP1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
STUB1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ST6GALNAC3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ST14 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SREK1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SPOCK1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SPIB 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SPATA5 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SPARC 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLK 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLC9A1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLC6A18 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLC5A11 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLC44A2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLC39A5 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLC37A1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLC2A9 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLC25A39 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLC25A2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLC17A1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLC16A14 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLC10A6 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SIGLEC5 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SHC4 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SERPINB3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SELL 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SECISBP2L 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SEC23A 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SCML2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SC5D 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RPS6KC1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RNF220 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RNF113A 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RNF111 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RIMKLB 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RHD 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RGMA 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RFX8 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RAPGEF3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RALGDS 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RAD23A 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PUS7 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PUDP 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PTPRO 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PSAP 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PRSS37 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PRRT4 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PRRT3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PRKAB2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PRAMEF12 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PPP1R18 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PPP1R15B 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PPP1R10 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
POMGNT2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
POGK 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
POC1A 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PNMA2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PLD5 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PFKL 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PEPD 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PDE7A 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PDE6B 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PARM1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PAK3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PACSIN1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PABPC3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ORC3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
OR8D4 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
OR5C1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
OR5B2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
OR4X1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
OR2M4 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
OR10R2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
OR10J5 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ODF2L 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
NUPL2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
NUP93 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
NUFIP1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
NTRK3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
NTN3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
NLN 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
NDE1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MYOD1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MYO1D 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MVD 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MTBP 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MRPS2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MRPL30 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MOG 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MEGF9 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ME2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MC4R 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MARS2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MARK3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MARK1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MAP3K11 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MAN1A2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MAGED1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
LRRC43 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
LRFN3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
LRCH2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
LHX2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
LCP2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
KIAA1211L 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
KCNK7 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ITPRIPL1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ISYNA1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
INTS4 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
INPPL1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ILF3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
IL21R 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
IL17RD 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
IL17RC 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
IFT81 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
HTRA3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
HOXD10 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
HMGXB3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
HELLS 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
GZMB 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
GSDMA 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
GPT 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
GPR139 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
GPR137B 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
GGN 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
G6PD 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FYN 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FUBP3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FSCN2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FRMD6 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FOXN3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FNDC3A 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FMO3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FGF14 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FGA 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FERMT2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FCRLB 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FCRL4 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FCGRT 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FBXO4 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FAM160B1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FAM129C 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
FAM118B 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
F2R 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
EXOSC10 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ETV6 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ESX1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
EPN2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ENTHD2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ENOX2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ENG 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
EME1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
E2F8 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
DRC1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
DNAJC16 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
DLX5 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
DDIAS 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
DBF4B 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CYP26A1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CTDP1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
COL8A1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CNKSR1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CNBD1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CLU 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CLIP3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CLASRP 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CHST6 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CEP112 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CDRT15 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CDK5R1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CDH7 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CDC5L 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CD1B 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CCR3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CCP110 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CCDC66 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CCDC155 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CCDC134 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CCBL2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CAPZA3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CAPNS2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
CALHM3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
C11orf63 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
BUB1B 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
BOLL 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
BCKDHB 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
BBS12 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
BBS1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
BARHL2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
BANK1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ATXN7L2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
AQP9 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
APOBEC3B 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
APEH 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ANXA1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ANKRD65 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ANKEF1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ANGPTL2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
AMER2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ALDH1L2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
AHCYL2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
AGAP3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ADSL 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ADRA1A 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ADGRA1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ADCK4 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ADAMTS6 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ACTR10 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ACP2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ACOX1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ABHD2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ABCG8 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
A1BG 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF594 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
WDR60 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
ULK2 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
TTC16 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
SYNRG 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
STARD13 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
PTPRR 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
PPP1R32 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
PKD2L1 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
PHF3 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
NWD1 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
MICAL3 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
KIF6 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
ITGA7 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
FAM214A 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
CSPP1 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
CSF1R 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
CNTLN 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
ALDH16A1 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
ADAMTS14 18 202 12 208 0.172247320944 0.344494641889 1.54455445545 0.763848
HRNR 26 194 19 201 0.172636551254 0.345273102507 1.41779706999 0.762867
CPZ 26 194 19 201 0.172636551254 0.345273102507 1.41779706999 0.762867
ZNF667 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
ZNF544 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
ZNF513 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
ZNF432 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
YEATS2 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
USP6 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
TTBK1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
TNS4 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
TMEM67 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
TLR1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
TET1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
TBC1D4 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
STOX2 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
SPATC1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
SLC5A9 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
SLC26A9 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
SLC25A46 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
SLC22A10 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
SEMG1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
SEMA6A 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
SASH1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
RREB1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
PUS3 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
PRPF40B 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
PDXDC1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
PCDHGB3 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
OR4N2 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
NRDE2 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
NOC4L 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
MZF1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
MATN4 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
MAP3K13 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
LVRN 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
L1TD1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
KMT5B 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
KANSL1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
ITGAE 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
INO80 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
IL4I1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
IGDCC4 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
HIF3A 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
HAL 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
GPLD1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
GBF1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
FNIP2 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
ESCO1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
EPX 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
EPHB6 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
EHMT1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
DLGAP3 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
CSF3R 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
COLEC12 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
COL9A1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
CLIP2 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
CHST8 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
CFAP206 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
CEP104 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
CACNG5 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
C7orf31 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
C1orf101 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
ATP13A4 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
ANPEP 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
ALPK1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
AKAP3 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
AEBP1 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
ADAM23 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
ABCG5 12 208 7 213 0.174277388372 0.348554776743 1.75549450549 0.758759
HSPG2 52 168 43 177 0.177003962423 0.354007924846 1.27408637874 0.752017
TBC1D9B 27 193 20 200 0.177271562138 0.354543124276 1.39896373057 0.751361
