#Gene	MutNorm	NoMutNorm	MutTum	NoMutTumm	pValue1T	pValue2T	OR	Score
ZNF354C 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ZMYND15 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ZMPSTE24 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ZKSCAN2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ZBTB5 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ZBTB4 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
XPNPEP2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
VIPR2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
VANGL1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
USP21 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
URI1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
UPK1B 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
TUT1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
TRMT6 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
TRIP4 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
TMTC4 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
TMEM145 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
TMEM144 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
TDO2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
TBC1D2B 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
TBC1D23 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
TAF6L 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SYN3 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SUCLA2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
STX11 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
STRIP1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
STK38 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
STK24 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
STAC2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ST7 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SSRP1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SSC5D 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SLC5A5 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SLC39A7 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SLC38A7 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SLC36A4 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SLC36A1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SLC34A1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SLC2A14 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SKAP1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SGCG 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SGCE 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SFRP4 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SEL1L 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
SCML4 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
RXRA 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
RTCB 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
RNMT 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
RGS7 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
RGAG4 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
RBM18 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PSTPIP2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PSMD6 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PRRG1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PRLHR 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PRKCA 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PPP2R5B 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PON3 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PLEKHG6 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PLAG1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PIANP 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PHAX 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PEX2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PDE6B 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PCMTD2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PCDHGB2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PBX3 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PATL1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PAK1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
PABPC5 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
OSBPL2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
OSBPL11 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
OSBP 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
OR5I1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
OR4C6 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
OR4C15 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
OPRM1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
OLA1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
NTN3 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
NRP1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
NR5A2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
NME8 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
NHLRC3 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
NAP1L2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
NACAD 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
MUL1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
MTMR9 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
MTMR6 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
MTMR14 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
MRPS31 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
MPP4 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
MOGS 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
MCM10 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
MAP2K2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
MAML2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
LRRC28 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
LPIN1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
LIMK1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
LHX2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
LDLRAD3 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
KCNK2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
KCNK13 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
KCNJ4 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
KAT7 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
JRKL 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
JAG2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
IRAK4 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
IRAK2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
INTS10 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ING5 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
IGFBP3 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
IFT74 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
IFI44 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
HTATSF1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
HSF2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
HSF1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
HS2ST1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
HOXD12 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
HLA-F 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
HAO1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
GYLTL1B 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
GPN1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
GLRA2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
GIPC3 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
GGCX 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
GGA2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
GDF2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
G6PD 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
FTMT 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
FNDC5 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
FMO5 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
FFAR3 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
FEZF1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
FBLN7 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
FAM126A 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ENDOU 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
EHMT2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
EFCAB6 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
EFCAB13 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
DOK1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
DNTTIP2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
DNAAF3 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
DMAP1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
DLX5 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
DHX40 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
DGKE 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
DDX55 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
DCLK2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CYP2A7 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CYP27B1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CYP26A1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CTIF 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CRYGA 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CPT1C 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CPSF3L 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CPNE8 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CORO7 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
COQ2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CILP2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CHEK1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CERS6 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CDYL 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CDR2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CDK1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CCT6A 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CCDC81 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CACUL1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CACNG3 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
CA8 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
C8B 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
C3orf20 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
BTBD9 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
BSX 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
BIN3 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
BEST1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
BCAT1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
BCAR1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ASH2L 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ASB11 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ARHGAP9 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ARHGAP30 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ARFIP1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
AP1M2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
AP1G2 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
AKR1B1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
AHI1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ACTL9 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ACKR4 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
ABLIM1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
AAK1 10 446 1 455 0.00562587705329 0.0112517541066 10.201793722 2.24981
VEPH1 21 435 7 449 0.00562606022026 0.0112521204405 3.09655172414 2.2498
SLCO5A1 21 435 7 449 0.00562606022026 0.0112521204405 3.09655172414 2.2498
NOX4 21 435 7 449 0.00562606022026 0.0112521204405 3.09655172414 2.2498
MIPEP 21 435 7 449 0.00562606022026 0.0112521204405 3.09655172414 2.2498
LAMB2 21 435 7 449 0.00562606022026 0.0112521204405 3.09655172414 2.2498
CDHR3 21 435 7 449 0.00562606022026 0.0112521204405 3.09655172414 2.2498
CCDC88C 21 435 7 449 0.00562606022026 0.0112521204405 3.09655172414 2.2498
ZSWIM5 30 426 13 443 0.00580404541014 0.0116080908203 2.39978331528 2.23627
DDX54 24 432 9 447 0.00596101434903 0.0119220286981 2.75925925926 2.22468
CBLB 24 432 9 447 0.00596101434903 0.0119220286981 2.75925925926 2.22468
ASXL3 24 432 9 447 0.00596101434903 0.0119220286981 2.75925925926 2.22468
ADAMTS7 24 432 9 447 0.00596101434903 0.0119220286981 2.75925925926 2.22468
UGCG 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
TRPV3 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
TRAF7 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
TPO 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
TMPO 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
TMC3 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
TLR7 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
THNSL1 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
TEX2 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
SLC7A10 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
SEMA6C 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
RTN4RL1 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
RSPH4A 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
RECQL5 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
RBM12B 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
PUS7L 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
PPP2R3A 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
PDGFD 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
OSBPL10 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
NSUN2 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
NRROS 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
NOP2 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
NCOA7 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
MYO1H 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
MSL2 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
MIS18BP1 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
MIB1 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
LIMA1 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
KRT82 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
KRT6C 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
KPRP 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
KMT5B 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
KLC4 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
KIF3C 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
KIF2C 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
KIF14 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
JMY 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
IL17RA 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
IKZF4 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
IGSF21 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
HUNK 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
HIP1 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
HIF1A 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
HELB 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
GFM2 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
GANC 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
FLG 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
FKBP15 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
FBXO40 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
EYA1 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
ERCC2 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
EPHB3 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
EPB41 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
DTNA 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
DNAJC5B 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
DIAPH1 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
CYP26B1 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
CPSF2 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
CLCN5 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
CEP76 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
CCZ1 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
CCNL2 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
CCDC136 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
CAPN12 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
C1orf101 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
C10orf90 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
BBS7 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
ASPH 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
ASIC4 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
ARPC1A 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
ARHGEF25 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
ANGPTL5 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
AMBN 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
ALDH16A1 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
ADAM17 14 442 3 453 0.00597021589951 0.011940431799 4.78280542986 2.22401
ZSCAN20 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
ZNF398 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
ZNF330 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
ZNF223 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
XKR7 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
WIPF3 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
WDR55 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
VWA7 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
VANGL2 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
UXS1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
UGDH 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
TTLL4 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
TOX3 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
TMEM67 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
TMEM63C 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
TLR1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
TGFBI 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
TFAP2C 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
TBXAS1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
SYBU 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
ST8SIA1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
ST13 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
SPTLC1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
SPATA5 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
SOBP 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
SLC18A1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
SLC12A3 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
SH3BP2 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
SERPINC1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
SENP7 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
RNF168 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
RNF10 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
RALBP1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
PXN 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
PSKH2 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
PRRG3 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
PRR11 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
PRICKLE2 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
POU2F1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
PLA1A 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
PINK1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
PCIF1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
PARVB 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
PAK4 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
PACSIN2 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
OSBPL8 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
NOM1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
NLRP7 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
NLRP1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
MYSM1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
MTMR7 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
MOCOS 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
MCCC2 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
MAN2C1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
LUM 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
LRRC71 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
LMF1 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
LGSN 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
KIAA1211L 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
KCNJ16 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
KBTBD7 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
KANSL3 12 444 2 454 0.00614448971618 0.0122889794324 6.13513513514 2.21151
